	PC1 63.3%	PC2 5.2%	PC3 2.9%	PC4 2.2%	PC5 1.6%	Sample	MKI67	Gradient
0	-39.607934014344714	1.1732544934504883	-4.7601956015718025	-5.439163898422657	-3.736234102783939	Cell_2	-0.9707710522919365	29min
1	43.59064687742083	-5.2253933801619405	6.091452705404517	-0.38235398217019767	0.3391038088234878	Cell_4	0.7795044201497635	29min
2	-38.208799079416835	-2.693360673270705	-3.6733199641239476	-4.935634851164092	-2.095239402335904	Cell_5	0.03455328144511698	29min
3	66.08646251859913	-13.079333959838431	7.433235438639137	-0.14379725871187432	1.0321056199958822	Cell_6	1.1614304867079643	29min
4	37.41738478232475	-5.423215262055221	6.759525990087241	-2.6553345548569203	0.8685956088570683	Cell_7	0.12911609903720547	29min
5	11.185792997624858	-6.313885119692978	1.7758373898098534	-2.311950570540457	-2.6847706343250737	Cell_8	-0.3222534793629898	29min
6	59.22563235163563	10.05121260330467	19.685565411256345	-1.8570493415520333	1.8069850700808727	Cell_9	0.5831805882388219	29min
7	23.22182637632574	-4.402112888569352	2.8557805448862474	-2.021254235905401	0.19903883206706507	Cell_10	0.6000722173789897	29min
8	18.957291820832832	-4.260865273683661	2.312597355636968	-1.7467322777959697	-1.0183515723717564	Cell_11	0.41390387854683414	29min
9	23.10309562425164	-8.131157999144502	1.4094046562524671	-2.3579818811160482	2.2278496821727694	Cell_12	-0.0963627255728324	29min
10	-17.410291118953527	25.23870002276294	10.283102239238136	-6.770301956441347	-1.4302286943154403	Cell_13	-0.6539712470462987	29min
11	-36.66942631075861	2.591422759364667	1.467574861967676	5.385981146019586	-3.7063858523514632	Cell_14	0.8216209811625896	29min
12	13.68389907856902	-1.645542979341754	0.2603200542656472	-0.4251239529542645	-1.6591157260259788	Cell_15	-0.187146942301558	29min
13	9.032931969356875	0.07784709063575614	-1.3894328113121797	-1.212191630218575	-0.09441067795462554	Cell_16	0.5681045604648279	29min
14	24.935930867798405	-7.490858790139629	1.8284637880615482	-1.8129571114412713	-0.3027357136652409	Cell_17	-0.23506303369903248	29min
15	38.02650270112474	-6.569363008355178	4.882652159023373	-1.681367445132433	-0.2671148480085959	Cell_18	0.9878463598123783	29min
16	-30.104822518000883	2.7577175898482147	-4.671136156533131	0.6959264369440417	-5.453336941881403	Cell_19	0.24684268598296408	29min
17	6.602975629674099	-2.6068621682138162	0.4346009256785674	-2.333294426615113	-1.8038974992334713	Cell_20	-0.563571538499762	29min
18	32.20856865380432	-6.654454875256205	1.5938529527887606	-1.3674689871351413	0.8242744083391506	Cell_21	0.3980470493043224	29min
19	41.93495463333332	6.580134608113575	14.122080306881486	-1.0230775054229344	0.45427343715364066	Cell_22	0.960948630373166	29min
20	33.406406493597544	-8.491848850057265	2.2811618824186595	2.5411075401916663	-1.4983600148397074	Cell_23	1.24315287481186	29min
21	-22.38691992712503	4.751865539662717	-4.619559185287106	-5.705948607502827	-2.9805516883293035	Cell_24	-0.23615614701070428	29min
22	19.054467435861604	-5.582458046679838	1.104328948050065	0.5987469867844444	0.3745480244178322	Cell_25	-0.07573808717575838	29min
23	29.182696416520507	-4.387263135127911	2.3608413678190145	-1.8036982936077237	0.43221606501801324	Cell_26	-0.15198222132438624	29min
24	8.26579151138296	1.2894561599128602	-0.47420734138365317	-0.6329451873556198	-1.1339525942960038	Cell_27	0.6527289984785841	29min
25	-40.36186601159779	-6.252875667359953	-11.276277699421094	-0.4173127371715749	49.14908381006291	Cell_28	-0.4401100862214242	29min
26	34.07465353672402	-2.3731796271084606	3.6022532463378703	7.3167708842100225	-0.7272875678109758	Cell_29	0.5204666081003423	29min
27	10.381909644187811	-2.4897803727904972	1.7099505480604134	-1.0604844129361533	-0.19289424704862868	Cell_30	-0.09967259840756112	29min
28	21.54871391183055	-7.212245512031176	0.822842025659602	-0.3729609064692535	0.06396754529154744	Cell_31	-0.05129180422052781	29min
29	10.857005051545235	-3.9607639999472424	1.6966586466568865	-4.225269828360051	2.851307075879408	Cell_32	0.5372168200111734	29min
30	-38.95848635763673	4.668147003088945	-3.972141717974305	-2.7633883285042167	-1.6769401806135735	Cell_33	-0.926479247068738	29min
31	13.6968510970316	-4.385330902414301	3.913364639873666	-2.879882236850826	-0.9896149677063022	Cell_34	0.018826076722488323	29min
32	22.209766831491045	-4.398086345749092	2.790884152987827	3.554252815312839	-0.1651011344303892	Cell_35	1.155092683627486	29min
33	-38.118420714940406	-0.8357772806560503	-10.340785022018036	-0.2002249664492265	9.707280167054593	Cell_36	-1.064206389794351	29min
34	23.65246765029976	-7.750476113965694	0.2220223104373874	-0.3537710662134961	-0.8230359556896192	Cell_37	0.39019206151787694	29min
35	-24.067936761994684	-2.4580329972177664	-7.92652118365524	1.892529422843776	0.16589826423189752	Cell_38	-0.39647670479411845	29min
36	-33.023163500285385	6.729880437056775	-0.34942216098847717	0.932519034473741	0.09677076684972287	Cell_39	-1.4935296044991986	29min
37	16.289358450825453	-4.955504241017598	1.5478422663722735	4.679551111427429	-0.6054414471922384	Cell_40	0.09564120437307799	29min
38	-34.80841824123332	73.75189450723103	21.914787231315156	-7.407782101771589	8.29915360015502	Cell_41	-1.7681829086704615	29min
39	-18.4868361637907	4.934284119138466	-3.312256244037683	1.4401984492667443	-3.9094229392276016	Cell_42	1.138592032619947	29min
40	-21.04166489563835	-3.9079246626967845	-6.089428779856829	-2.0926656578522724	-1.3570660020184673	Cell_43	1.1953115886157584	29min
41	-20.453827272117692	-0.4753769935464477	-2.7304829153467485	6.341950124778724	-5.551863786802322	Cell_44	-0.7920316970802511	29min
42	96.11800702551488	-19.87194994200227	7.27824029699404	4.150808162936919	1.4431489542638167	Cell_45	1.9508193915761465	29min
43	-8.092965599292151	2.6637186786609384	-3.4247359970938884	11.521433963758488	-2.490502527483793	Cell_46	0.7463406767714738	29min
44	-63.76782231570943	7.985678400979316	-6.754736787068257	18.756835648544488	-7.4649918597729785	Cell_47	-1.159096424705985	29min
45	-62.68177514931448	-0.10667375682075923	-11.97834044663382	-7.950428690649347	-4.307072050608031	Cell_48	-2.7797407596636017	29min
46	-40.73738338886403	1.0009106730487687	-3.9315389388054975	-7.319435549322742	-3.724436191002404	Cell_49	-1.5548544622298421	29min
47	-33.70711416850178	0.617182158135561	-8.577628562095686	-2.8317836076508462	-7.9348713782651465	Cell_50	-1.8125675126035456	29min
48	-27.596152048903658	-0.3722777102735128	-7.575887184765665	-2.517334326838068	-4.817447663413533	Cell_51	-2.0466184241891283	29min
49	-35.34578638492232	1.2252838003807633	-8.266053318655414	-1.802735803619538	1.8963144575900037	Cell_52	0.8444646882391194	29min
50	-7.886428002875954	7.007160207168541	1.4661704871917032	-1.0961646205265891	-2.3374400704295475	Cell_53	-0.3392860336363076	29min
51	-32.76249793771206	2.875366798634638	-5.950380303099819	2.45326349139732	-5.267842597663011	Cell_54	1.1716692376786237	29min
52	-24.72841526606606	3.2892971722430575	-7.426522162933629	-0.19756647693280097	-1.8335953939450231	Cell_55	-2.3472509558468744	29min
53	-40.832494089691636	-4.472281344043837	-11.64491436357384	-4.308952028663918	-0.8231585311860132	Cell_56	0.2107488959411154	29min
54	-11.785396305635711	-1.721764401539563	-4.809149136115207	-1.1085529483574845	0.4318746804599508	Cell_57	0.4824930753639808	29min
55	-27.23237290718695	0.8660233607811527	-5.096222562999323	-4.725788280167776	-1.585904596497266	Cell_58	-1.1420375744216453	29min
56	67.37373472166524	8.019752960841583	20.01228854817688	-0.582160535501795	1.5089171089479463	Cell_59	0.8254867229608652	29min
57	71.59928921738367	-13.8806336716338	5.9796227212445	1.7651809125140425	0.4322439900337657	Cell_60	1.6859886110792823	29min
58	2.941344024315395	-0.6568490330383356	-1.7943963612460543	0.887792105919754	3.553212891003365	Cell_61	0.8625744743141754	29min
59	-59.00094345034261	5.349569840996116	-9.083633190877572	29.919424829548447	0.29245318277503163	Cell_62	0.2934717009305072	29min
60	22.393103965098685	2.4715452505644753	-5.956892214756727	-2.5470009418047703	0.3793306332163513	Cell_63	0.9375426338372985	52min
61	44.90720329211754	7.790230930400762	-9.079790131972604	8.219380234665705	-0.8551683657525129	Cell_64	0.8095867688182523	52min
62	-3.3819552172979006	-1.1857552757896652	-3.29909468005215	-3.9172468090582595	4.352041404290508	Cell_65	-0.2396362022859414	52min
63	-38.70710931158191	-11.782686020791962	8.084799444282547	-1.7414727802682992	4.3977427508997575	Cell_66	0.09350793737534722	52min
64	-11.559714022570786	-4.78384185964618	1.5609819240760159	-2.41641739809351	4.0479548535084335	Cell_67	0.749612552205017	52min
65	-14.632773798235277	-5.499054075198561	0.32019792320618845	-4.688780788057885	1.4084094577091193	Cell_68	-1.2137007808708793	52min
66	93.16350328662496	15.64465596562852	-19.68311065978914	3.8602170194925165	0.333039880048758	Cell_69	1.9626276803597722	52min
67	94.93733116844908	18.02029198868608	-19.14116684050729	3.310329949069501	-0.1184187684278969	Cell_70	1.8556502535660402	52min
68	-27.82473685764731	2.1811000367230546	7.721595593269923	-4.953992163277714	0.8410742937570306	Cell_71	-1.0766527421304593	52min
69	2.168920715229856	0.18816442986158613	-2.5339582142846178	-8.533209620838445	0.26246676469702596	Cell_72	0.3425650152544878	52min
70	69.88965827467194	19.860020632798282	-12.007445498858612	1.9469814494183513	-0.271342809673835	Cell_73	1.1798380924270662	52min
71	-5.424803667680899	-2.9252972887668554	-1.1886183744555125	-2.023327927158548	-0.09398725547076606	Cell_74	-0.8105738989933311	52min
72	-38.930726271861516	-6.44061800451325	12.424317076494871	8.300021996022641	0.0926972997350864	Cell_75	-0.8901694054972333	52min
73	23.62467037803462	1.2800177549756204	-7.416230313530569	-2.15901207337373	-0.9670306227880187	Cell_76	0.4305785180413748	52min
74	54.7032364208759	9.466384126707272	-10.390683910411529	1.9265747536082864	-1.738975923092413	Cell_77	1.3797737938098888	52min
75	-15.727637801320169	3.7455582756078134	5.210818758630917	-4.328729586855512	-1.1708674370473477	Cell_78	-1.0060170387189973	52min
76	-35.844817085322326	-8.630064106700031	7.273596462500698	-5.648634249433266	-2.9807019125708396	Cell_79	-1.8134220208086576	52min
77	-7.457003268489331	-2.634664893090956	0.41411623595796754	-6.220446023158254	-1.9318429680995584	Cell_80	-0.4577306622383591	52min
78	-33.55902675720902	-7.153272316270074	7.048954723903262	-1.1253387645423278	-0.9435978986491639	Cell_81	-1.473493444342544	52min
79	-36.82744331747365	-11.328374597594484	3.0405525474418904	-9.744389276016532	-2.8819486361430795	Cell_82	0.039262067541222335	52min
80	-35.186809536531115	-8.753191985569954	4.835184600967078	-7.793850044531073	0.3593716209919737	Cell_83	-1.8437349908735585	52min
81	-11.222417242597558	-2.074002532388961	1.6694577085632816	-6.16375103638083	-0.3017166831694271	Cell_84	-0.09037776121172968	52min
82	-23.347542322495112	-4.574564150527028	5.570318376068551	4.142100370697155	-1.910149024972346	Cell_85	-1.5210266641528798	52min
83	28.172272763670545	7.54395613633788	-6.492814725586028	-1.80485655087993	-0.8554882987755738	Cell_86	1.5552108177853958	52min
84	-22.628775624659106	-6.774039119190864	0.9427644488412481	-6.55518150997491	0.7577489724470803	Cell_87	-0.6221522099297555	52min
85	-12.23415557026339	-5.280088691100192	0.16687742582604506	-0.5583513163074307	1.740176536009977	Cell_88	-0.6382324940439424	52min
86	49.10105143861901	4.440875171581035	-13.187295559355073	2.5642938622346128	0.2998061325891768	Cell_89	0.881039773849234	52min
87	-20.21788525108502	13.258076444283077	16.830335220774725	1.226957111271389	-1.8272425214616201	Cell_90	-0.5045543950321989	52min
88	8.538310275549083	4.7091206252461415	-1.4634077007455002	-2.2755254800142017	-2.1775080305643	Cell_91	0.649841887223457	52min
89	-45.45586380102758	-10.695939029443432	7.093403504839013	-8.928403261468214	-0.9618157936808883	Cell_92	0.15543576035613244	52min
90	-31.43467372310291	-10.868950395890034	8.44016585613799	-4.189813723138372	-2.747447435184163	Cell_93	-0.5725827131581145	52min
91	11.618659139512545	3.9842763601108584	-2.8384754201372564	-1.8903735940145119	-1.5340035771933875	Cell_94	1.0133005047311943	52min
92	-29.59414768983917	-6.670039043170401	9.890052665795833	12.650839109417632	4.683444864358706	Cell_95	-0.3859102366473804	52min
93	-3.997204187007651	-2.0381394399578463	3.735283764815444	19.082655261958166	3.7288753249594597	Cell_96	0.8913866113844362	52min
94	12.334983201080773	1.9138299893480213	-3.2023017069664665	2.9700123189536893	-0.6167983930074034	Cell_97	-0.04273193189835278	52min
95	-42.89394660351293	-2.625077413286529	17.344203899999822	32.92039015488307	0.29746920140121064	Cell_98	-0.876908575131698	52min
96	20.36490662966312	5.629479882203157	-6.5441259448533	-1.1954207494059235	0.30110034725435475	Cell_99	0.7073048013914643	52min
97	12.173357979613955	0.5900762378236001	-5.192566266130937	-1.7172279236402648	-1.3966979821494645	Cell_100	0.4455426980089271	52min
